source_attribute_id,target_attribute_name
www.pc-canada.com//width,monitor_dimension
www.pc-canada.com//width,monitor_width
www.pc-canada.com//width with stand,monitor_dimension_with_stand
www.pc-canada.com//width with stand,monitor_width_with_stand
www.pcconnection.com//actual weight,monitor_weight
www.pcconnection.com//brightness nitscdm2,screen_brightness
www.pcconnection.com//color support,number_of_colors
www.pcconnection.com//contrast ratio,contrast_ratio_static
www.pcconnection.com//display size,screen_size_diagonal
www.pcconnection.com//dot pitch,pixel_pitch
www.pcconnection.com//image aspect ratio,supported_aspect_ratio
www.pcconnection.com//image brightness,screen_brightness
www.pcconnection.com//internal resolution max,supported_resolution
www.pcconnection.com//physical dimensions,monitor_depth
www.pcconnection.com//physical dimensions,monitor_dimension
www.pcconnection.com//physical dimensions,monitor_height
www.pcconnection.com//physical dimensions,monitor_width
www.pcconnection.com//response timerate,response_time
www.pcconnection.com//warranty  labor,warranty_duration
www.planet-computer.it//altezza,monitor_dimension
www.planet-computer.it//altezza,monitor_height
www.planet-computer.it//altezza con supporto,monitor_dimension_with_stand
www.planet-computer.it//altezza con supporto,monitor_height_with_stand
www.planet-computer.it//altezza imballo,packaging_dimension
www.planet-computer.it//altezza imballo,packaging_height
www.planet-computer.it//altitudine di funzionamento,operating_working_altitude
www.planet-computer.it//altitudine di nonfunzionamento,non_operating_working_altitude
www.planet-computer.it//colori del display,number_of_colors
www.planet-computer.it//condizioni ambientali,non_operating_working_altitude
www.planet-computer.it//condizioni ambientali,operating_working_altitude
www.planet-computer.it//condizioni ambientali,working_humidity
www.planet-computer.it//condizioni ambientali,working_temperature_max
www.planet-computer.it//condizioni ambientali,working_temperature_min
www.planet-computer.it//consumi,power_consumption_max
www.planet-computer.it//consumi modalità risparmio energetico,power_consumption_standy
www.planet-computer.it//consumi modalità spento,power_consumption_standy
www.planet-computer.it//consumi modalità standby,power_consumption_standy
www.planet-computer.it//dimensione visibile orizzontale,screen_size_horizontal
www.planet-computer.it//dimensione visibile verticale,screen_size_vertical
www.planet-computer.it//dimensioni imballo lxpxa,packaging_depth
www.planet-computer.it//dimensioni imballo lxpxa,packaging_dimension
www.planet-computer.it//dimensioni imballo lxpxa,packaging_height
www.planet-computer.it//dimensioni imballo lxpxa,packaging_width
www.planet-computer.it//dimensioni schermo,screen_size_diagonal
www.planet-computer.it//dot pitch,pixel_pitch
www.planet-computer.it//formato,supported_aspect_ratio
www.planet-computer.it//frequenza di ingresso,input_frequency
www.planet-computer.it//frequenza scansione orizzontale,digital_horizontal_refresh_rate_max
www.planet-computer.it//frequenza scansione orizzontale,digital_horizontal_refresh_rate_range
www.planet-computer.it//frequenza scansione verticale,digital_vertical_refresh_rate_max
www.planet-computer.it//frequenza scansione verticale,digital_vertical_refresh_rate_range
www.planet-computer.it//intervallo di scansione verticale,vertical_refresh_rate_max
www.planet-computer.it//intervallo di scansione verticale,vertical_refresh_rate_range
www.planet-computer.it//intervallo di temperatura,working_temperature_max
www.planet-computer.it//intervallo di temperatura,working_temperature_min
www.planet-computer.it//intervallo di temperatura,working_temperature_range
www.planet-computer.it//intervallo temperatura di funzionamento,working_temperature_max
www.planet-computer.it//intervallo temperatura di funzionamento,working_temperature_min
www.planet-computer.it//intervallo temperatura di funzionamento,working_temperature_range
www.planet-computer.it//larghezza,monitor_dimension
www.planet-computer.it//larghezza,monitor_width
www.planet-computer.it//larghezza con supporto,monitor_dimension_with_stand
www.planet-computer.it//larghezza con supporto,monitor_width_with_stand
www.planet-computer.it//larghezza imballo,packaging_dimension
www.planet-computer.it//larghezza imballo,packaging_width
www.planet-computer.it//luminosità schermo,screen_brightness
www.planet-computer.it//modalità video supportate,supported_resolution
www.planet-computer.it//peso,monitor_weight
www.planet-computer.it//peso incluso imballo,packaging_weight
www.planet-computer.it//peso prodotto con supporto,monitor_weight_with_stand
www.planet-computer.it//profondità,monitor_depth
www.planet-computer.it//profondità,monitor_dimension
www.planet-computer.it//profondità con supporto,monitor_depth_with_stand
www.planet-computer.it//profondità con supporto,monitor_dimension_with_stand
www.planet-computer.it//profondità imballo,packaging_depth
www.planet-computer.it//profondità imballo,packaging_dimension
www.planet-computer.it//range di scansione orizzontale,horizontal_refresh_rate_max
www.planet-computer.it//range di scansione orizzontale,horizontal_refresh_rate_range
www.planet-computer.it//range di umidità di funzionamento,working_humidity
www.planet-computer.it//rapporto di contrasto,contrast_ratio_static
www.planet-computer.it//rapporto di contrasto dinamico,contrast_ratio_dynamic
www.planet-computer.it//risoluzione,supported_resolution
www.planet-computer.it//risoluzione consigliata,supported_resolution
www.planet-computer.it//risoluzione massima,supported_resolution
www.planet-computer.it//risoluzioni grafiche supportate,supported_resolution
www.planet-computer.it//tempo di risposta,response_time
www.planet-computer.it//umidità,working_humidity
www.planet-computer.it//umidità relativa,working_humidity
www.shopmania.com//aspect ratio,supported_aspect_ratio
www.shopmania.com//brightness,screen_brightness
www.shopmania.com//color depth,number_of_colors
www.shopmania.com//contrast ratio,contrast_ratio_static
www.shopmania.com//depth,monitor_depth
www.shopmania.com//depth,monitor_dimension
www.shopmania.com//diagonal size,screen_size_diagonal
www.shopmania.com//dot pitch,pixel_pitch
www.shopmania.com//dynamic contrast ratio,contrast_ratio_dynamic
www.shopmania.com//height,monitor_dimension
www.shopmania.com//height,monitor_height
www.shopmania.com//power consumption operational,power_consumption_max
www.shopmania.com//power consumption stand by,power_consumption_standy
www.shopmania.com//resolution,supported_resolution
www.shopmania.com//response time,response_time
www.shopmania.com//weight,monitor_weight
www.shopmania.com//width,monitor_dimension
www.shopmania.com//width,monitor_width
www.softwarecity.ca//aspect ratio,supported_aspect_ratio
www.softwarecity.ca//brightness,screen_brightness
www.softwarecity.ca//color supported,number_of_colors
www.softwarecity.ca//contrast ratio,contrast_ratio_static
www.softwarecity.ca//depth,monitor_depth
www.softwarecity.ca//depth,monitor_dimension
www.softwarecity.ca//depth with stand,monitor_depth_with_stand
www.softwarecity.ca//depth with stand,monitor_dimension_with_stand
www.softwarecity.ca//height,monitor_dimension
www.softwarecity.ca//height,monitor_height
www.softwarecity.ca//height with stand,monitor_dimension_with_stand
www.softwarecity.ca//height with stand,monitor_height_with_stand
www.softwarecity.ca//horizontal frequency,horizontal_refresh_rate_max
www.softwarecity.ca//horizontal frequency,horizontal_refresh_rate_range
www.softwarecity.ca//limited warranty,warranty_duration
www.softwarecity.ca//maximum resolution,supported_resolution
www.softwarecity.ca//offmode power consumption,power_consumption_standy
www.softwarecity.ca//operating power consumption,power_consumption_max
www.softwarecity.ca//response time,response_time
www.softwarecity.ca//screen size,screen_size_diagonal
www.softwarecity.ca//standard refresh rate,vertical_refresh_rate_max
www.softwarecity.ca//standard refresh rate,vertical_refresh_rate_range
www.softwarecity.ca//standby power consumption,power_consumption_standy
www.softwarecity.ca//weight approximate,monitor_weight
www.softwarecity.ca//weight with stand approximate,monitor_weight_with_stand
www.softwarecity.ca//width,monitor_dimension
www.softwarecity.ca//width,monitor_width
www.softwarecity.ca//width with stand,monitor_dimension_with_stand
www.softwarecity.ca//width with stand,monitor_width_with_stand
www.vology.com//aspect ratio,supported_aspect_ratio
www.vology.com//brightness,screen_brightness
www.vology.com//color support,number_of_colors
www.vology.com//contrast ratio,contrast_ratio_dynamic
www.vology.com//contrast ratio,contrast_ratio_static
www.vology.com//device type,screen_size_diagonal
www.vology.com//diagonal size,screen_size_diagonal
www.vology.com//dimensions  weight,monitor_depth
www.vology.com//dimensions  weight,monitor_depth_with_stand
www.vology.com//dimensions  weight,monitor_dimension
www.vology.com//dimensions  weight,monitor_dimension_with_stand
www.vology.com//dimensions  weight,monitor_height
www.vology.com//dimensions  weight,monitor_height_with_stand
www.vology.com//dimensions  weight,monitor_weight
www.vology.com//dimensions  weight,monitor_weight_with_stand
www.vology.com//dimensions  weight,monitor_width
www.vology.com//dimensions  weight,monitor_width_with_stand
www.vology.com//dimensions  weight details,monitor_depth
www.vology.com//dimensions  weight details,monitor_depth_with_stand
www.vology.com//dimensions  weight details,monitor_dimension
www.vology.com//dimensions  weight details,monitor_dimension_with_stand
www.vology.com//dimensions  weight details,monitor_height
www.vology.com//dimensions  weight details,monitor_height_with_stand
www.vology.com//dimensions  weight details,monitor_weight
www.vology.com//dimensions  weight details,monitor_weight_with_stand
www.vology.com//dimensions  weight details,monitor_width
www.vology.com//dimensions wxdxh,monitor_depth
www.vology.com//dimensions wxdxh,monitor_depth_with_stand
www.vology.com//dimensions wxdxh,monitor_dimension
www.vology.com//dimensions wxdxh,monitor_dimension_with_stand
www.vology.com//dimensions wxdxh,monitor_height
www.vology.com//dimensions wxdxh,monitor_height_with_stand
www.vology.com//dimensions wxdxh,monitor_width
www.vology.com//dimensions wxdxh,monitor_width_with_stand
www.vology.com//environmental parameters,working_humidity
www.vology.com//environmental parameters,working_temperature_max
www.vology.com//environmental parameters,working_temperature_min
www.vology.com//environmental parameters,working_temperature_range
www.vology.com//horizontal refresh rate,horizontal_refresh_rate_max
www.vology.com//horizontal refresh rate,horizontal_refresh_rate_range
www.vology.com//humidity range operating,working_humidity
www.vology.com//manufacturer warranty,warranty_duration
www.vology.com//max operating temperature,working_temperature_max
www.vology.com//max operating temperature,working_temperature_range
www.vology.com//min operating temperature,working_temperature_min
www.vology.com//min operating temperature,working_temperature_range
www.vology.com//native resolution,supported_resolution
www.vology.com//pixel pitch,pixel_pitch
www.vology.com//power consumption operational,power_consumption_max
www.vology.com//power consumption sleep,power_consumption_standy
www.vology.com//power consumption stand by,power_consumption_standy
www.vology.com//power consumption stand by  sleep,power_consumption_standy
www.vology.com//product description,screen_size_diagonal
www.vology.com//response time,response_time
www.vology.com//service  support,warranty_duration
www.vology.com//vertical refresh rate,vertical_refresh_rate_max
www.vology.com//vertical refresh rate,vertical_refresh_rate_range
www.vology.com//viewable size,screen_size_diagonal
www.vology.com//weight,monitor_weight
www.xpcpro.com//aspect ratio,supported_aspect_ratio
www.xpcpro.com//contrast ratio dynamic,contrast_ratio_dynamic
www.xpcpro.com//contrast ratio typical,contrast_ratio_static
www.xpcpro.com//depth,monitor_depth
www.xpcpro.com//depth,monitor_dimension
www.xpcpro.com//depth with stand,monitor_depth_with_stand
www.xpcpro.com//depth with stand,monitor_dimension_with_stand
www.xpcpro.com//digital horizontal frequency,digital_horizontal_refresh_rate_max
www.xpcpro.com//digital horizontal frequency,digital_horizontal_refresh_rate_range
www.xpcpro.com//digital vertical frequency,digital_vertical_refresh_rate_max
www.xpcpro.com//digital vertical frequency,digital_vertical_refresh_rate_range
www.xpcpro.com//display brightness,screen_brightness
www.xpcpro.com//display diagonal,screen_size_diagonal
www.xpcpro.com//display diagonal metric,screen_size_diagonal
www.xpcpro.com//display number of colours,number_of_colors
www.xpcpro.com//display resolution,supported_resolution
www.xpcpro.com//height,monitor_dimension
www.xpcpro.com//height,monitor_height
www.xpcpro.com//height with stand,monitor_dimension_with_stand
www.xpcpro.com//height with stand,monitor_height_with_stand
www.xpcpro.com//horizontal scan range,horizontal_refresh_rate_max
www.xpcpro.com//horizontal scan range,horizontal_refresh_rate_range
www.xpcpro.com//input frequency,input_frequency
www.xpcpro.com//maximum resolution,supported_resolution
www.xpcpro.com//nonoperating altitude,non_operating_working_altitude
www.xpcpro.com//operating relative humidity hh,working_humidity
www.xpcpro.com//operating relative humidity range,working_humidity
www.xpcpro.com//operating temperature range tt,working_temperature_max
www.xpcpro.com//operating temperature range tt,working_temperature_min
www.xpcpro.com//operating temperature range tt,working_temperature_range
www.xpcpro.com//operating temperature tt,working_temperature_max
www.xpcpro.com//operating temperature tt,working_temperature_min
www.xpcpro.com//operating temperature tt,working_temperature_range
www.xpcpro.com//package weight,packaging_weight
www.xpcpro.com//packaging depth,packaging_depth
www.xpcpro.com//packaging depth,packaging_dimension
www.xpcpro.com//packaging height,packaging_dimension
www.xpcpro.com//packaging height,packaging_height
www.xpcpro.com//packaging width,packaging_dimension
www.xpcpro.com//packaging width,packaging_width
www.xpcpro.com//pixel pitch,pixel_pitch
www.xpcpro.com//power consumption max,power_consumption_max
www.xpcpro.com//power consumption off,power_consumption_standy
www.xpcpro.com//power consumption powersave,power_consumption_standy
www.xpcpro.com//power consumption standby,power_consumption_standy
www.xpcpro.com//power consumption typical,power_consumption_max
www.xpcpro.com//reaktionszeit,response_time
www.xpcpro.com//relative humidity,working_humidity
www.xpcpro.com//response time,response_time
www.xpcpro.com//storage relative humidity hh,working_humidity
www.xpcpro.com//storage relative humidity range,working_humidity
www.xpcpro.com//storage temperature range tt,working_temperature_max
www.xpcpro.com//storage temperature range tt,working_temperature_min
www.xpcpro.com//storage temperature range tt,working_temperature_range
www.xpcpro.com//storage temperature tt,working_temperature_max
www.xpcpro.com//storage temperature tt,working_temperature_min
www.xpcpro.com//storage temperature tt,working_temperature_range
www.xpcpro.com//supported graphics resolutions,supported_resolution
www.xpcpro.com//supported video modes,supported_resolution
www.xpcpro.com//vertical scan range,vertical_refresh_rate_max
www.xpcpro.com//vertical scan range,vertical_refresh_rate_range
www.xpcpro.com//weight,monitor_weight
www.xpcpro.com//weight with stand,monitor_weight_with_stand
www.xpcpro.com//width,monitor_dimension
www.xpcpro.com//width,monitor_width
www.xpcpro.com//width with stand,monitor_dimension_with_stand
www.xpcpro.com//width with stand,monitor_width_with_stand
www.hardware-planet.it//lingue osd,supported_languages
www.makingbuyingeasy.co.uk//on screen display osd languages,supported_languages
www.odsi.co.uk//osd languages,supported_languages
www.planet-computer.it//lingue osd,supported_languages
www.vology.com//osd languages,supported_languages
www.xpcpro.com//on screen display osd languages,supported_languages
